evid,etype,selectflag,version,commid,remark,magid,magnitude,magtype,uncertainty,nobs,nsta,orid,auth,subsource,origin_datetime,lat,lon,depth,mbs_distance_km,distance,quality,wrms,erhor,sdep,erlat,erlon,bogusflag,fdepth,fepi,ftime,stt,stx,sty,stz,sxx,sxy,sxz,syy,syz,szz,maglarge,azilarge,diplarge,maginter,aziinter,dipinter,magsmall,azismall,dipsmall
61941817,lf,1,2,2093218.0,Mt. Baker,3223828.0,1.5,l,0.0622876208527314,21.0,6.0,3236278,UW,Jiggle,2023-08-17T09:27:22.000000Z,48.75983333333333,-121.84116666666668,-0.71,2.3968990283720726,5.0,0.75,0.21,0.9,2.47,,,0,False,False,False,,,,,,,,,,,2.63,313.0,70.0,0.56,215.0,2.0,0.5,,
61942752,lf,1,2,2093493.0,Mt. Baker,3224983.0,1.29,l,0.1427801640647892,13.0,5.0,3237008,UW,Jiggle,2023-08-20T04:32:11.000000Z,48.76583333333333,-121.8455,-0.99,2.2869638565625405,5.0,0.5,0.33,0.72,2.5,,,0,False,False,False,,,,,,,,,,,2.6,327.0,74.0,0.72,188.0,12.0,0.57,,
61953621,lf,1,2,2093658.0,Mt. Baker,3225513.0,1.23,l,0.0967109992393878,10.0,4.0,3237353,UW,Jiggle,2023-08-27T00:56:48.000000Z,48.800666666666665,-121.84466666666668,-1.01,3.5376366209247316,5.0,0.5,0.38,1.65,2.96,,,0,False,False,False,,,,,,,,,,,3.39,338.0,60.0,1.34,153.0,29.0,0.93,,
61954101,lf,1,2,2093843.0,Mt. Baker,3236848.0,1.28,l,0.0500039374617479,12.0,5.0,3244398,UW,Jiggle,2023-08-28T07:33:05.000000Z,48.762,-121.82533333333332,-0.96,1.5123631705862437,6.0,0.5,0.3,1.11,2.59,,,0,False,False,False,,,,,,,,,,,2.82,350.0,66.0,0.75,231.0,11.0,0.52,,
61945642,lf,1,2,2093743.0,Mt. Baker,3226108.0,1.05,l,0.1244335963435402,10.0,5.0,3237698,UW,Jiggle,2023-08-29T10:01:01.000000Z,48.758,-121.83716666666666,-0.65,2.3468544518474075,6.0,1.0,0.3,0.59,1.47,,,0,False,False,False,,,,,,,,,,,1.54,346.0,73.0,0.6,223.0,9.0,0.5,,
61946632,eq,1,2,,,3226213.0,0.8200000000000001,l,0.0993472730183243,13.0,6.0,3237768,UW,Jiggle,2023-08-30T09:51:57.000000Z,48.4585,-121.65616666666666,6.78,37.078007991745864,10.0,1.0,0.04,0.33,0.99,,,0,False,False,False,,,,,,,,,,,1.04,57.0,71.0,0.34,219.0,17.0,0.21,,
61947442,lf,1,2,2094028.0,"Mt. Baker, first of a double event",3226828.0,1.32,l,0.0790583705049592,16.0,5.0,3238198,UW,Jiggle,2023-09-01T14:51:39.000000Z,48.74766666666667,-121.84566666666667,-0.16,3.640953653826908,8.0,0.5,0.18,0.71,2.89,,,0,False,False,False,,,,,,,,,,,2.92,342.0,81.0,0.72,169.0,8.0,0.45,,
61956746,lf,1,2,2094068.0,Mt. Baker,3227053.0,1.23,l,0.1005916701944075,18.0,7.0,3238328,UW,Jiggle,2023-09-03T06:26:54.000000Z,48.766333333333336,-121.81133333333334,-0.99,1.0047307005051689,7.0,0.75,0.37,0.82,2.12,,,0,False,False,False,,,,,,,,,,,2.27,347.0,68.0,0.75,232.0,9.0,0.5,,
61957006,lf,1,2,2094348.0,Baker Probably glacier event. nly LF and short,3228543.0,0.77,l,0.1415353401790457,10.0,5.0,3239208,UW,Jiggle,2023-09-04T11:02:54.000000Z,48.775,-121.8555,2.29,2.807166541158126,4.0,0.75,0.31,1.11,0.88,,,0,False,False,False,,,,,,,,,,,1.41,320.0,38.0,0.96,211.0,21.0,0.61,,
61958071,eq,1,2,,,3229098.0,1.34,l,0.1534887822832669,10.0,4.0,3239548,UW,Jiggle,2023-09-08T04:27:54.000000Z,48.82666666666667,-121.82666666666668,-0.8,5.8419605133509185,7.0,0.5,0.39,2.3,2.89,,,0,False,False,False,,,,,,,,,,,3.7,350.0,51.0,1.19,161.0,38.0,0.65,,
61949892,lf,1,2,2094363.0,Mt. Baker,3228638.0,1.35,l,0.0834770844933181,18.0,5.0,3239258,UW,Jiggle,2023-09-10T21:37:38.000000Z,48.772333333333336,-121.84516666666669,-1.01,2.0635580772614457,4.0,1.0,0.27,0.81,1.95,,,0,False,False,False,,,,,,,,,,,2.11,348.0,67.0,0.76,136.0,19.0,0.58,,
61960396,eq,1,2,,,3230463.0,1.3,l,0.2028480642323806,25.0,9.0,3240388,UW,Jiggle,2023-09-17T05:39:09.000000Z,48.60766666666667,-122.20033333333332,15.03,33.69008268842358,3.0,1.0,0.22,0.57,0.81,,,0,False,False,False,,,,,,,,,,,0.88,255.0,67.0,0.61,97.0,21.0,0.47,,
61960561,lf,1,2,2094753.0,Mt. Baker,3230508.0,1.44,l,0.1208686671839485,17.0,5.0,3240428,UW,Jiggle,2023-09-18T02:15:35.000000Z,48.781333333333336,-121.84933333333332,-0.67,2.474140205742434,6.0,0.5,0.63,1.86,4.77,,,0,False,False,False,,,,,,,,,,,5.12,348.0,68.0,1.93,131.0,17.0,1.55,,
61961741,lf,1,2,2094968.0,Mt. Baker,3231598.0,1.48,l,0.1362020680404713,14.0,4.0,3241093,UW,Jiggle,2023-09-23T01:18:21.000000Z,48.837666666666664,-121.85016666666668,-0.76,7.427159827065293,7.0,0.5,0.43,3.74,3.81,,,0,False,False,False,,,,,,,,,,,5.34,346.0,45.0,2.29,149.0,43.0,1.09,,
61953862,lf,1,2,2095303.0,Mt. Baker,3232683.0,1.47,l,0.0796310026982631,18.0,5.0,3241803,UW,Jiggle,2023-09-28T06:36:34.000000Z,48.75483333333333,-121.84916666666666,-0.69,3.2049650474445395,7.0,0.75,0.04,1.02,1.92,,,0,False,False,False,,,,,,,,,,,1.92,167.0,85.0,1.03,356.0,4.0,0.4,,
61963166,lf,1,2,2095528.0,Mt. Baker,3233358.0,1.3,l,0.0649137637501724,15.0,5.0,3242293,UW,Jiggle,2023-09-30T16:07:30.000000Z,48.76166666666667,-121.83316666666668,-0.69,1.8454475078006007,8.0,0.75,0.29,0.86,2.36,,,0,False,False,False,,,,,,,,,,,2.51,2.0,69.0,0.69,110.0,6.0,0.67,,
61964291,lf,1,2,,,3234908.0,1.44,l,0.0392312915413051,17.0,6.0,3243243,UW,Jiggle,2023-10-05T19:48:08.000000Z,48.75683333333333,-121.84316666666666,-0.66,2.735163299723793,7.0,0.5,0.32,1.25,3.8,,,0,False,False,False,,,,,,,,,,,4.0,352.0,71.0,0.87,130.0,13.0,0.81,,
61958472,lf,1,2,2096778.0,Mt. Baker,3239233.0,1.35,l,0.1086127126315792,19.0,6.0,3245743,UW,Jiggle,2023-10-21T21:43:28.000000Z,48.767,-121.83166666666666,-0.68,1.3488935915662907,8.0,0.75,0.27,0.84,2.22,,,0,False,False,False,,,,,,,,,,,2.37,356.0,69.0,0.8,204.0,18.0,0.68,,
61959357,eq,1,2,,,3241038.0,0.85,l,0.2730074202304982,9.0,4.0,3246758,UW,Jiggle,2023-10-26T11:31:24.000000Z,48.757666666666665,-122.153,10.57,24.68265530878297,8.0,1.0,0.15,0.69,0.73,,,0,False,False,False,,,,,,,,,,,0.91,137.0,52.0,0.84,295.0,35.0,0.39,,
61960237,lf,1,2,2097218.0,Mt. Baker,3241498.0,1.47,l,0.1068326289072326,16.0,5.0,3247053,UW,Jiggle,2023-10-29T12:26:01.000000Z,48.782833333333336,-121.84266666666667,-0.68,2.083449493920986,6.0,1.0,0.13,0.59,1.26,,,0,False,False,False,,,,,,,,,,,1.36,348.0,68.0,0.6,105.0,10.0,0.44,,
61961207,eq,1,2,,,3242538.0,1.1,l,0.1612832680135499,12.0,6.0,3247718,UW,Jiggle,2023-11-03T05:18:58.000000Z,48.888,-122.37666666666668,15.1,42.85195852077335,9.0,1.0,0.13,0.42,0.68,,,0,False,False,False,,,,,,,,,,,0.72,262.0,69.0,0.42,15.0,8.0,0.31,,
61971676,lf,1,2,2097688.0,Mt. Baker,3243583.0,1.52,l,0.062849404060485,16.0,5.0,3248353,UW,Jiggle,2023-11-11T03:49:30.000000Z,48.75,-121.829,-0.12,2.8582790480835683,9.0,1.0,0.17,0.62,0.82,,,0,False,False,False,,,,,,,,,,,0.84,52.0,77.0,0.62,269.0,9.0,0.39,,
61972281,lf,1,2,2097848.0,Mt. Baker,3244453.0,1.44,l,0.0792441051752456,12.0,4.0,3248868,UW,Jiggle,2023-11-15T13:19:14.000000Z,48.78333333333333,-121.88883333333334,-0.03,5.339951125956714,3.0,0.5,0.46,2.48,5.2,,,0,False,False,False,,,,,,,,,,,5.76,333.0,64.0,1.85,226.0,8.0,1.01,,
61973331,eq,1,1,,,3245088.0,1.72,l,0.1164164828128095,25.0,10.0,3249233,UW,Jiggle,2023-11-21T21:29:43.000000Z,48.844833333333334,-122.4815,18.75,49.27038101982589,2.0,1.0,0.11,0.31,0.33,,,0,False,False,False,,,,,,,,,,,0.45,339.0,46.0,0.35,162.0,43.0,0.22,,
61966522,lf,1,1,2098668.0,Needs further review; LFE at Mt. Baker,3248448.0,1.62,l,0.149735778819238,12.0,6.0,3251293,UW,Jiggle,2023-12-07T03:29:15.000000Z,48.7855,-121.854,1.05,2.9608666369401684,3.0,0.5,0.51,3.85,4.38,,,0,False,False,False,,,,,,,,,,,5.84,341.0,48.0,1.89,139.0,39.0,1.29,,
61976111,eq,1,1,,,3247693.0,1.47,l,0.1635358371162755,32.0,15.0,3250838,UW,Jiggle,2023-12-11T19:09:49.000000Z,48.8005,-122.4455,12.47,46.12056772034586,3.0,1.0,0.18,0.38,0.56,,,0,False,False,False,,,,,,,,,,,0.58,338.0,72.0,0.4,166.0,16.0,0.22,,
61976136,eq,1,1,,,3247683.0,1.6,l,0.149200221259082,22.0,8.0,3250833,UW,Jiggle,2023-12-11T21:15:43.000000Z,48.792833333333334,-122.4485,13.14,46.29808328384112,2.0,1.0,0.18,0.56,0.85,,,0,False,False,False,,,,,,,,,,,1.02,334.0,56.0,0.51,191.0,28.0,0.35,,
61980231,lf,1,2,2099423.0,Mt. Baker,3251583.0,1.47,l,0.0903816940782189,17.0,5.0,3253238,UW,Jiggle,2024-01-17T14:03:45.000000Z,48.7455,-121.8465,0.65,3.874419147347052,8.0,1.0,0.09,0.69,1.3,,,0,False,False,False,,,,,,,,,,,1.47,13.0,62.0,0.59,235.0,21.0,0.47,,
61980686,lf,1,3,2099623.0,Mt. Baker,3252443.0,1.17,l,0.1141485156600707,12.0,5.0,3253758,UW,Jiggle,2024-01-22T08:38:42.000000Z,48.7515,-121.835,0.38,2.871049472150017,8.0,1.0,0.11,0.59,1.4,,,0,False,False,False,,,,,,,,,,,1.52,7.0,67.0,0.51,238.0,14.0,0.36,,
61981506,lf,1,2,2101903.0,Mt. Baker,3261273.0,1.32,l,0.0610245922066103,14.0,5.0,3259158,UW,Jiggle,2024-01-30T22:42:34.000000Z,48.754333333333335,-121.82883333333334,-0.66,2.399069024011868,8.0,1.0,0.08,0.6,1.14,,,0,False,False,False,,,,,,,,,,,1.16,294.0,79.0,0.6,43.0,3.0,0.24,,
61983056,eq,1,2,,,3256673.0,1.18,l,0.1895820812328292,13.0,7.0,3256228,UW,Jiggle,2024-02-14T07:23:10.000000Z,48.528166666666664,-122.3525,8.56,47.922324640496825,7.0,1.0,0.2,0.57,1.08,,,0,False,False,False,,,,,,,,,,,1.09,323.0,83.0,0.58,139.0,6.0,0.43,,
61983091,lf,1,2,2100688.0,Mt. Baker,3256708.0,1.4,l,0.0569380921263573,14.0,5.0,3256253,UW,Jiggle,2024-02-14T15:54:31.000000Z,48.760666666666665,-121.83883333333333,-0.66,2.2090491065251396,7.0,0.5,0.25,1.21,3.1,,,0,False,False,False,,,,,,,,,,,3.23,335.0,73.0,1.22,227.0,5.0,0.87,,
61975327,eq,1,2,,,3258483.0,1.82,l,0.0691057492876616,78.0,29.0,3257223,UW,Jiggle,2024-02-23T11:19:15.000000Z,48.49216666666667,-122.25833333333334,10.09,45.12695060775406,2.0,1.0,0.21,0.28,0.66,,,0,False,False,False,,,,,,,,,,,0.66,57.0,81.0,0.28,326.0,0.0,0.19,,
61984826,lf,1,2,2101028.0,Mt. Baker,3258988.0,1.64,l,0.0876942416823731,16.0,5.0,3257508,UW,Jiggle,2024-02-26T13:29:33.000000Z,48.756166666666665,-121.82983333333334,2.4,2.2390065735247218,8.0,1.0,0.14,0.77,1.18,,,0,False,False,False,,,,,,,,,,,1.41,325.0,56.0,0.66,231.0,2.0,0.33,,
61987246,lf,1,2,2101758.0,Mt. Baker,3260988.0,1.44,l,0.0826917892286245,17.0,5.0,3258953,UW,Jiggle,2024-03-04T14:38:10.000000Z,48.7665,-121.84966666666666,-0.67,2.540203009563582,6.0,1.0,0.14,0.91,1.72,,,0,False,False,False,,,,,,,,,,,1.72,187.0,86.0,0.92,327.0,2.0,0.44,,
61980642,lf,1,3,2105173.0,Mt. Baker,3271928.0,1.57,l,0.0695893091215479,16.0,5.0,3266668,UW,Jiggle,2024-03-12T01:14:42.000000Z,48.7445,-121.84266666666667,0.13,3.822652027724869,8.0,1.0,0.11,0.59,1.55,,,0,False,False,False,,,,,,,,,,,1.63,346.0,72.0,0.6,225.0,9.0,0.47,,
61990451,lf,1,4,2105698.0,Mt. Baker,3272988.0,1.38,l,0.0830701326479483,18.0,6.0,3267458,UW,Jiggle,2024-03-19T05:51:27.000000Z,48.756166666666665,-121.84883333333332,-0.65,3.087282237320379,7.0,1.0,0.09,0.54,1.56,,,0,False,False,False,,,,,,,,,,,1.56,351.0,84.0,0.54,156.0,5.0,0.37,,
61991126,eq,1,1,,,3264503.0,1.67,l,0.1357253290364112,20.0,7.0,3261673,UW,Jiggle,2024-03-20T21:45:29.000000Z,48.4765,-121.82516666666666,12.44,33.141260959128665,10.0,1.0,0.09,0.3,0.74,,,0,False,False,False,,,,,,,,,,,0.74,47.0,83.0,0.3,155.0,2.0,0.25,,
61991956,lf,1,4,2103388.0,Mt. Baker,3266078.0,1.68,l,0.1066673279823773,14.0,7.0,3262818,UW,Jiggle,2024-03-24T05:07:28.000000Z,48.788666666666664,-121.85616666666668,-0.66,3.2608177940302605,5.0,1.0,0.24,0.89,1.78,,,0,False,False,False,,,,,,,,,,,1.92,332.0,68.0,0.96,149.0,21.0,0.45,,
61985207,lf,1,3,2106388.0,Mt. Baker,3274903.0,1.35,l,0.1076086749324582,9.0,4.0,3268768,UW,Jiggle,2024-03-30T02:08:18.000000Z,48.772,-121.81516666666668,-0.79,0.3154044221503992,8.0,0.75,0.24,1.06,2.29,,,0,False,False,False,,,,,,,,,,,2.52,343.0,65.0,0.63,211.0,17.0,0.47,,
61987907,lf,1,1,2104568.0,Mt. Baker,3270023.0,1.64,l,0.1079004915608223,16.0,8.0,3265353,UW,Jiggle,2024-04-11T09:38:10.000000Z,48.754333333333335,-121.83216666666668,-0.69,2.4963697134945178,8.0,0.75,0.25,0.69,2.26,,,0,False,False,False,,,,,,,,,,,2.33,357.0,76.0,0.7,197.0,12.0,0.63,,
61988392,eq,1,2,,,3270923.0,1.38,l,0.0674371321871374,24.0,10.0,3265948,UW,Jiggle,2024-04-13T16:15:18.000000Z,48.444833333333335,-122.22616666666669,12.48,47.41086220179228,6.0,1.0,0.18,0.3,1.02,,,0,False,False,False,,,,,,,,,,,1.02,23.0,85.0,0.3,151.0,2.0,0.26,,
61999162,lf,1,2,2107443.0,Mt. Baker,3278498.0,1.09,l,0.0777927988736142,9.0,4.0,3271063,UW,Jiggle,2024-05-19T17:21:23.000000Z,48.73883333333333,-121.83466666666666,-0.82,4.16752200844955,9.0,0.5,0.24,0.96,2.52,,,0,False,False,False,,,,,,,,,,,2.57,309.0,78.0,0.97,164.0,9.0,0.66,,
62009721,eq,1,2,,,3279978.0,0.92,l,0.2705805482371255,17.0,7.0,3272028,UW,Jiggle,2024-05-28T07:09:26.000000Z,48.794,-122.2045,13.62,28.45858358108792,4.0,1.0,0.15,0.34,0.69,,,0,False,False,False,,,,,,,,,,,0.7,22.0,80.0,0.34,110.0,0.0,0.23,,
62005492,lf,1,2,2109528.0,Mt. Baker,3282183.0,1.21,l,0.0773764197993622,9.0,4.0,3273378,UW,Jiggle,2024-06-09T10:22:06.000000Z,48.74516666666667,-121.83016666666668,-0.53,3.3973827520495186,9.0,0.5,0.27,1.95,3.81,,,0,False,False,False,,,,,,,,,,,4.28,264.0,62.0,1.75,48.0,22.0,0.94,,
62006457,lf,1,3,2109573.0,Mt. Baker,3286823.0,1.46,l,0.0688951917844472,20.0,6.0,3276138,UW,Jiggle,2024-06-12T09:54:53.000000Z,48.752,-121.84416666666668,-0.67,3.18845399978224,8.0,1.0,0.1,0.43,1.25,,,0,False,False,False,,,,,,,,,,,1.32,318.0,71.0,0.3,212.0,5.0,0.19,,
62006687,lf,1,2,2108858.0,Mt. Baker,3283553.0,0.98,l,0.0764471533933975,8.0,4.0,3274183,UW,Jiggle,2024-06-13T05:44:45.000000Z,48.787333333333336,-121.84433333333334,1.0,2.4472021286025423,6.0,0.75,0.28,2.14,2.29,,,0,False,False,False,,,,,,,,,,,3.13,350.0,46.0,0.78,134.0,37.0,0.61,,
62007192,lf,1,2,2108773.0,Mt. Baker,3283013.0,1.46,l,0.0338448108510767,12.0,4.0,3273903,UW,Jiggle,2024-06-14T20:25:57.000000Z,48.75216666666667,-121.83866666666668,-0.81,2.939851584897864,8.0,1.0,0.1,0.71,1.76,,,0,False,False,False,,,,,,,,,,,1.76,259.0,87.0,0.71,16.0,1.0,0.49,,
62008052,lf,1,4,2109098.0,Mt. Baker,3285273.0,1.09,l,0.1078580585539102,10.0,5.0,3275243,UW,Jiggle,2024-06-17T06:46:08.000000Z,48.747,-121.84833333333331,0.68,3.8155472123435614,8.0,0.5,0.07,1.42,3.29,,,0,False,False,False,,,,,,,,,,,3.59,357.0,66.0,0.42,214.0,19.0,0.3,,
62008057,lf,1,3,2109103.0,Mt. Baker,3285208.0,1.45,l,0.0509806288420664,15.0,6.0,3275198,UW,Jiggle,2024-06-17T06:48:43.000000Z,48.756166666666665,-121.83733333333332,-0.62,2.5166058778933285,8.0,0.75,0.26,0.71,2.09,,,0,False,False,False,,,,,,,,,,,2.17,320.0,74.0,0.73,159.0,14.0,0.61,,
62016661,lf,1,4,2109013.0,Mt. Baker,3285233.0,1.38,l,0.1274996799830399,10.0,4.0,3275213,UW,Jiggle,2024-06-18T21:41:00.000000Z,48.76433333333333,-121.83416666666666,-0.55,1.6805197195144097,7.0,0.5,0.21,1.07,2.79,,,0,False,False,False,,,,,,,,,,,2.99,311.0,69.0,0.78,206.0,5.0,0.44,,
62017076,lf,1,3,2109053.0,Mt. Baker,3285313.0,1.04,l,0.0669590093725208,8.0,4.0,3275263,UW,Jiggle,2024-06-20T05:24:59.000000Z,48.79666666666667,-121.84183333333333,2.39,3.0548999131407397,6.0,0.75,0.36,1.88,1.37,,,0,False,False,False,,,,,,,,,,,2.32,340.0,36.0,0.92,139.0,51.0,0.82,,
62017411,lf,1,3,2109208.0,Mt. Baker,3285248.0,1.38,l,0.0758278472031824,10.0,4.0,3275223,UW,Jiggle,2024-06-21T13:12:11.000000Z,48.75366666666667,-121.829,1.39,2.4727476930262977,8.0,1.0,0.06,0.65,1.13,,,0,False,False,False,,,,,,,,,,,1.31,7.0,60.0,0.66,235.0,20.0,0.32,,
62017631,eq,1,2,,,3284968.0,1.4,l,0.1870503784940266,14.0,5.0,3275053,UW,Jiggle,2024-06-22T04:01:42.000000Z,48.660333333333334,-122.02566666666668,0.49,19.87605471095776,10.0,1.0,0.09,0.31,0.64,,,0,False,False,False,,,,,,,,,,,0.68,311.0,70.0,0.32,103.0,17.0,0.21,,
62017671,eq,1,4,,,3284878.0,2.02,l,0.1480172645106372,66.0,28.0,3274998,UW,Jiggle,2024-06-22T07:47:35.000000Z,48.835166666666666,-122.25183333333334,8.43,32.537663719329515,3.0,1.0,0.11,0.27,0.46,,,0,False,False,False,,,,,,,,,,,0.48,359.0,71.0,0.29,160.0,17.0,0.2,,
62017696,eq,1,2,,,3285148.0,0.81,l,0.1341017257057924,10.0,5.0,3275168,UW,Jiggle,2024-06-22T13:25:37.000000Z,48.705666666666666,-122.21083333333333,12.0,29.862762141658855,4.0,1.0,0.19,0.66,0.83,,,0,False,False,False,,,,,,,,,,,1.04,282.0,52.0,0.82,111.0,37.0,0.51,,
62017961,lf,1,3,2109303.0,Mt. Baker,3285293.0,0.98,l,0.0239392131308593,7.0,4.0,3275253,UW,Jiggle,2024-06-23T08:30:44.000000Z,48.76016666666666,-121.851,-0.69,2.945642819683711,7.0,0.75,0.17,1.15,2.29,,,0,False,False,False,,,,,,,,,,,2.29,72.0,87.0,1.15,163.0,0.0,0.6,,
62018061,lf,1,2,2109308.0,Mt. Baker,3285323.0,1.37,l,0.1606793440681317,11.0,4.0,3275268,UW,Jiggle,2024-06-23T19:14:52.000000Z,48.7985,-121.8095,-0.7,2.7276505440192467,8.0,0.5,0.55,1.74,4.1,,,0,False,False,False,,,,,,,,,,,4.32,102.0,71.0,1.77,344.0,9.0,1.35,,
62011227,lf,1,2,2109663.0,Mt Baker LF Glacier?,3287293.0,1.54,l,0.1061923015922184,14.0,5.0,3276423,UW,Jiggle,2024-06-27T13:35:37.000000Z,48.798833333333334,-121.83166666666666,-0.8,2.905917248480317,6.0,0.5,0.23,2.16,3.58,,,0,False,False,False,,,,,,,,,,,4.18,341.0,58.0,0.87,153.0,30.0,0.39,,
62020311,lf,1,2,2109868.0,Mt. Baker,3287883.0,1.61,l,0.0762508632311687,15.0,5.0,3276818,UW,Jiggle,2024-07-01T04:52:59.000000Z,48.75333333333333,-121.8185,-0.7,2.355553902789686,9.0,0.5,0.56,1.37,2.94,,,0,False,False,False,,,,,,,,,,,3.12,274.0,70.0,1.41,49.0,13.0,0.97,,
62020701,lf,1,2,2109953.0,Mt. Baker,3288133.0,1.01,l,0.1405220626083181,11.0,5.0,3276993,UW,Jiggle,2024-07-02T06:31:21.000000Z,48.756166666666665,-121.82483333333332,-0.7,2.1139521427518955,9.0,1.0,0.31,0.76,1.46,,,0,False,False,False,,,,,,,,,,,1.51,322.0,75.0,0.76,56.0,0.0,0.52,,
62013477,lf,1,2,2110178.0,Mt. Baker,3289138.0,1.34,l,0.054135960096272,7.0,4.0,3277568,UW,Jiggle,2024-07-05T03:02:26.000000Z,48.74666666666667,-121.85,-0.74,3.919056829094584,8.0,1.0,0.22,0.64,1.85,,,0,False,False,False,,,,,,,,,,,1.96,337.0,71.0,0.49,222.0,8.0,0.41,,
62022091,lf,1,2,2110218.0,Mt. Baker,3289253.0,1.49,l,0.0423252958068178,9.0,5.0,3277648,UW,Jiggle,2024-07-06T15:15:21.000000Z,48.739333333333335,-121.84233333333331,-0.46,4.322659455749743,9.0,0.5,0.19,0.79,2.51,,,0,False,False,False,,,,,,,,,,,2.63,334.0,72.0,0.68,206.0,10.0,0.65,,
62015567,lf,1,2,2110363.0,Mt. Baker,3289663.0,1.44,l,0.0374799399437824,15.0,5.0,3277923,UW,Jiggle,2024-07-10T23:10:38.000000Z,48.760666666666665,-121.84016666666666,-0.69,2.280201922385298,7.0,0.5,0.3,1.14,2.88,,,0,False,False,False,,,,,,,,,,,3.1,353.0,68.0,0.57,94.0,4.0,0.53,,
62016442,lf,1,2,2110518.0,Mt. Baker,3290293.0,1.13,l,0.1220743962570923,10.0,5.0,3278308,UW,Jiggle,2024-07-14T03:47:02.000000Z,48.772166666666664,-121.85833333333332,2.44,3.0254725755260705,6.0,1.0,0.14,0.75,1.03,,,0,False,False,False,,,,,,,,,,,1.28,344.0,53.0,0.6,161.0,36.0,0.43,,
62016452,lf,1,2,2110528.0,Mt. Baker,3290308.0,1.27,l,0.0885467062633706,14.0,5.0,3278318,UW,Jiggle,2024-07-14T05:26:52.000000Z,48.7605,-121.835,-0.66,2.0310845164933338,8.0,0.75,0.25,0.77,2.0,,,0,False,False,False,,,,,,,,,,,2.14,1.0,68.0,0.59,245.0,8.0,0.56,,
62017242,lf,1,1,2110953.0,Mt. Baker,3291573.0,1.38,l,0.078046467971393,8.0,4.0,3279133,UW,Jiggle,2024-07-16T23:16:45.000000Z,48.73733333333333,-121.87833333333332,-0.96,6.096193871335593,8.0,0.5,0.32,2.17,8.47,,,0,False,False,False,,,,,,,,,,,8.74,320.0,75.0,1.32,148.0,14.0,0.84,,
62017257,eq,1,2,,,3291293.0,1.06,l,0.6284906578635917,8.0,4.0,3278953,UW,Jiggle,2024-07-17T00:49:37.000000Z,48.832166666666666,-121.5385,4.36,21.394937724337655,10.0,1.0,0.04,0.68,0.8,,,0,False,False,False,,,,,,,,,,,0.82,3.0,76.0,0.68,235.0,8.0,0.23,,
62017692,lf,1,1,2110978.0,Mt. Baker,3291618.0,1.64,l,0.0777736212677338,13.0,7.0,3279163,UW,Jiggle,2024-07-18T08:10:00.000000Z,48.754,-121.84566666666667,-0.69,3.090218243554675,8.0,1.0,0.06,0.63,1.11,,,0,False,False,False,,,,,,,,,,,1.11,33.0,86.0,0.63,142.0,1.0,0.4,,
62017937,eq,1,2,,,3291708.0,1.25,l,0.1142897912280009,16.0,8.0,3279223,UW,Jiggle,2024-07-18T19:20:54.000000Z,48.88666666666667,-122.25533333333334,12.21,34.41044273036844,7.0,1.0,0.09,0.4,0.65,,,0,False,False,False,,,,,,,,,,,0.69,323.0,70.0,0.41,110.0,16.0,0.25,,
62026086,lf,1,2,2111093.0,Mt. Baker,3291913.0,1.5,l,0.1004210987543747,19.0,6.0,3279393,UW,Jiggle,2024-07-19T10:44:26.000000Z,48.78933333333333,-121.82733333333331,-0.38,1.8087958977300296,7.0,0.5,0.26,1.75,4.03,,,0,False,False,False,,,,,,,,,,,4.4,266.0,66.0,1.04,27.0,12.0,0.68,,
62026781,lf,1,2,2111188.0,Mt. Baker,3292183.0,1.12,l,0.0500729541703897,10.0,5.0,3279573,UW,Jiggle,2024-07-21T07:36:43.000000Z,48.74066666666667,-121.851,0.08,4.504705727822493,8.0,0.5,0.18,0.92,3.0,,,0,False,False,False,,,,,,,,,,,3.13,334.0,72.0,0.8,152.0,17.0,0.49,,
62027116,lf,1,2,2111268.0,Mt. Baker,3292318.0,1.51,l,0.0944932535915346,18.0,6.0,3279683,UW,Jiggle,2024-07-21T22:28:14.000000Z,48.7675,-121.84016666666666,-0.68,1.8543834951228837,7.0,0.75,0.33,0.99,2.31,,,0,False,False,False,,,,,,,,,,,2.51,324.0,66.0,0.73,202.0,12.0,0.68,,
62027401,lf,1,2,2111433.0,Mt. Baker,3292753.0,1.45,l,0.1188567313435435,15.0,6.0,3279988,UW,Jiggle,2024-07-22T21:35:12.000000Z,48.859,-121.90216666666667,8.34,11.268836778699049,7.0,1.0,0.33,0.79,1.48,,,0,False,False,False,,,,,,,,,,,1.48,69.0,85.0,0.79,329.0,0.0,0.64,,
62020652,lf,1,1,2111623.0,Mt. Baker,3293823.0,1.35,l,0.1007199390870394,10.0,5.0,3280613,UW,Jiggle,2024-07-26T00:25:39.000000Z,48.756166666666665,-121.8435,0.06,2.805619537769897,7.0,0.5,0.22,1.69,3.57,,,0,False,False,False,,,,,,,,,,,3.95,4.0,64.0,0.85,252.0,9.0,0.72,,
62020722,eq,1,3,,,3293628.0,1.93,l,0.2007121831656289,35.0,13.0,3280503,UW,Jiggle,2024-07-26T06:55:43.000000Z,48.659666666666666,-122.19016666666668,13.27,30.194984576473416,3.0,1.0,0.14,0.32,0.48,,,0,False,False,False,,,,,,,,,,,0.48,35.0,83.0,0.32,232.0,5.0,0.27,,
